Hourly measurement data supplied by UK-air on 18/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Manchester Piccadilly",
Latitude,,53.481520,,
Longitude,,-2.237881,,
Site Type,,Urban Background,,
Zone,,North West & Merseyside,,
Agglomeration,,Greater Manchester Urban Area,,
Local Authority,,"Manchester",,
Date,Time,"Nitrogen dioxide",Status
2022-03-22,03:00:00,38.25345,V ugm-3
2022-03-22,04:00:00,30.19015,V ugm-3
2022-03-22,05:00:00,36.85725,V ugm-3
2022-03-22,06:00:00,53.32279,V ugm-3
2022-03-22,07:00:00,75.92342,V ugm-3
2022-03-22,08:00:00,92.44401,V ugm-3
2022-03-22,09:00:00,77.38273,V ugm-3
2022-03-22,10:00:00,80.4096,V ugm-3
2022-03-22,11:00:00,53.0367,V ugm-3
2022-03-22,12:00:00,32.23448,V ugm-3
2022-03-22,13:00:00,31.61297,V ugm-3
2022-03-22,14:00:00,39.72693,V ugm-3
2022-03-22,15:00:00,40.03951,V ugm-3
2022-03-22,16:00:00,45.57259,V ugm-3
2022-03-22,17:00:00,52.45041,V ugm-3
2022-03-22,18:00:00,64.90639,V ugm-3
2022-03-22,19:00:00,74.71652,V ugm-3
2022-03-22,20:00:00,65.93909,V ugm-3
2022-03-22,21:00:00,62.74553,V ugm-3
2022-03-22,22:00:00,69.82966,V ugm-3
2022-03-22,23:00:00,80.38535,V ugm-3
2022-03-22,24:00:00,66.04536,V ugm-3
2022-03-23,01:00:00,53.81439,V ugm-3
2022-03-23,02:00:00,47.1437,V ugm-3
2022-03-23,03:00:00,46.10498,V ugm-3
2022-03-23,04:00:00,42.53791,V ugm-3
2022-03-23,05:00:00,38.56213,V ugm-3
2022-03-23,06:00:00,49.04613,V ugm-3
2022-03-23,07:00:00,74.56385,V ugm-3
2022-03-23,08:00:00,90.10623,V ugm-3
2022-03-23,09:00:00,100.15448,V ugm-3
2022-03-23,10:00:00,104.06055,V ugm-3
2022-03-23,11:00:00,56.71798,V ugm-3
2022-03-23,12:00:00,31.21322,V ugm-3
2022-03-23,13:00:00,36.94559,V ugm-3
2022-03-23,14:00:00,30.95612,V ugm-3
2022-03-23,15:00:00,31.37263,V ugm-3
2022-03-23,16:00:00,35.50809,V ugm-3
2022-03-23,17:00:00,41.09248,V ugm-3
2022-03-23,18:00:00,56.81297,V ugm-3
2022-03-23,19:00:00,77.28366,V ugm-3
2022-03-23,20:00:00,115.64478,V ugm-3
2022-03-23,21:00:00,144.43189,V ugm-3
2022-03-23,22:00:00,121.23783,V ugm-3
2022-03-23,23:00:00,102.70278,V ugm-3
2022-03-23,24:00:00,93.32161,V ugm-3
2022-03-24,01:00:00,95.29524,V ugm-3
2022-03-24,02:00:00,85.86783,V ugm-3
2022-03-24,03:00:00,82.35588,V ugm-3
2022-03-24,04:00:00,75.44168,V ugm-3
2022-03-24,05:00:00,68.66376,V ugm-3
2022-03-24,06:00:00,67.45957,V ugm-3
2022-03-24,07:00:00,70.42155,V ugm-3
2022-03-24,08:00:00,83.53175,V ugm-3
2022-03-24,09:00:00,96.30532,V ugm-3
2022-03-24,10:00:00,89.97805,V ugm-3
2022-03-24,11:00:00,79.2175,V ugm-3
2022-03-24,12:00:00,60.18333,V ugm-3
2022-03-24,13:00:00,30.69811,V ugm-3
2022-03-24,14:00:00,16.85114,V ugm-3
2022-03-24,15:00:00,22.32978,V ugm-3
2022-03-24,16:00:00,23.0547,V ugm-3
2022-03-24,17:00:00,24.45246,V ugm-3
2022-03-24,18:00:00,31.68937,V ugm-3
2022-03-24,19:00:00,55.05925,V ugm-3
2022-03-24,20:00:00,73.4617,V ugm-3
2022-03-24,21:00:00,70.25267,V ugm-3
2022-03-24,22:00:00,75.61685,V ugm-3
2022-03-24,23:00:00,104.41441,V ugm-3
2022-03-24,24:00:00,100.90112,V ugm-3
2022-03-25,01:00:00,86.95568,V ugm-3
2022-03-25,02:00:00,61.95504,V ugm-3
2022-03-25,03:00:00,64.87302,V ugm-3
2022-03-25,04:00:00,77.92516,V ugm-3
2022-03-25,05:00:00,64.39778,V ugm-3
2022-03-25,06:00:00,71.60714,V ugm-3
2022-03-25,07:00:00,77.76456,V ugm-3
2022-03-25,08:00:00,92.29718,V ugm-3
2022-03-25,09:00:00,113.47543,V ugm-3
2022-03-25,10:00:00,103.50067,V ugm-3
2022-03-25,11:00:00,40.87669,V ugm-3
2022-03-25,12:00:00,30.38749,V ugm-3
2022-03-25,13:00:00,25.78707,V ugm-3
2022-03-25,14:00:00,24.23835,V ugm-3
2022-03-25,15:00:00,22.27586,V ugm-3
2022-03-25,16:00:00,19.12374,V ugm-3
2022-03-25,17:00:00,29.14901,V ugm-3
2022-03-25,18:00:00,29.72544,V ugm-3
2022-03-25,19:00:00,37.84331,V ugm-3
2022-03-25,20:00:00,57.27858,V ugm-3
2022-03-25,21:00:00,112.86318,V ugm-3
2022-03-25,22:00:00,113.11064,V ugm-3
2022-03-25,23:00:00,85.50101,V ugm-3
2022-03-25,24:00:00,77.66481,V ugm-3
2022-03-26,01:00:00,80.86456,V ugm-3
2022-03-26,02:00:00,93.0035,V ugm-3
2022-03-26,03:00:00,83.68144,V ugm-3
2022-03-26,04:00:00,76.36613,V ugm-3
2022-03-26,05:00:00,74.0426,V ugm-3
2022-03-26,06:00:00,74.04761,V ugm-3
2022-03-26,07:00:00,73.3145,V ugm-3
2022-03-26,08:00:00,69.32811,V ugm-3
2022-03-26,09:00:00,67.25547,V ugm-3
2022-03-26,10:00:00,56.65444,V ugm-3
2022-03-26,11:00:00,47.2707,V ugm-3
2022-03-26,12:00:00,29.92031,V ugm-3
2022-03-26,13:00:00,37.7734,V ugm-3
2022-03-26,14:00:00,32.19382,V ugm-3
2022-03-26,15:00:00,36.42697,V ugm-3
2022-03-26,16:00:00,29.35349,V ugm-3
2022-03-26,17:00:00,39.99742,V ugm-3
2022-03-26,18:00:00,48.42227,V ugm-3
2022-03-26,19:00:00,51.26754,V ugm-3
2022-03-26,20:00:00,50.49598,V ugm-3
2022-03-26,21:00:00,60.73366,V ugm-3
2022-03-26,22:00:00,48.68938,V ugm-3
2022-03-26,23:00:00,46.10395,V ugm-3
2022-03-26,24:00:00,38.66346,V ugm-3
2022-03-27,01:00:00,53.06799,V ugm-3
2022-03-27,02:00:00,55.61172,V ugm-3
2022-03-27,03:00:00,34.16775,V ugm-3
2022-03-27,04:00:00,32.1542,V ugm-3
2022-03-27,05:00:00,36.02917,V ugm-3
2022-03-27,06:00:00,34.53113,V ugm-3
2022-03-27,07:00:00,48.3668,V ugm-3
2022-03-27,08:00:00,43.96177,V ugm-3
2022-03-27,09:00:00,44.21926,V ugm-3
2022-03-27,10:00:00,41.01634,V ugm-3
2022-03-27,11:00:00,31.97114,V ugm-3
2022-03-27,12:00:00,23.94785,V ugm-3
2022-03-27,13:00:00,24.52441,V ugm-3
2022-03-27,14:00:00,23.96488,V ugm-3
2022-03-27,15:00:00,33.72486,V ugm-3
2022-03-27,16:00:00,38.82843,V ugm-3
2022-03-27,17:00:00,34.80445,V ugm-3
2022-03-27,18:00:00,39.87594,V ugm-3
2022-03-27,19:00:00,35.8934,V ugm-3
2022-03-27,20:00:00,40.61724,V ugm-3
2022-03-27,21:00:00,41.0383,V ugm-3
2022-03-27,22:00:00,32.7661,V ugm-3
2022-03-27,23:00:00,28.22077,V ugm-3
2022-03-27,24:00:00,17.78237,V ugm-3
2022-03-28,01:00:00,16.47252,V ugm-3
2022-03-28,02:00:00,14.26656,V ugm-3
2022-03-28,03:00:00,17.62803,V ugm-3
2022-03-28,04:00:00,28.22103,V ugm-3
2022-03-28,05:00:00,42.52556,V ugm-3
2022-03-28,06:00:00,48.21012,V ugm-3
2022-03-28,07:00:00,35.19499,V ugm-3
2022-03-28,08:00:00,35.79285,V ugm-3
2022-03-28,09:00:00,31.2505,V ugm-3
2022-03-28,10:00:00,28.31495,V ugm-3
2022-03-28,11:00:00,24.64849,V ugm-3
2022-03-28,12:00:00,22.83878,V ugm-3
2022-03-28,13:00:00,15.65526,V ugm-3
2022-03-28,14:00:00,19.16959,V ugm-3
2022-03-28,15:00:00,17.15591,V ugm-3
2022-03-28,16:00:00,22.63468,V ugm-3
2022-03-28,17:00:00,26.20462,V ugm-3
2022-03-28,18:00:00,25.32964,V ugm-3
2022-03-28,19:00:00,38.46196,V ugm-3
2022-03-28,20:00:00,48.5418,V ugm-3
2022-03-28,21:00:00,44.03856,V ugm-3
2022-03-28,22:00:00,41.76388,V ugm-3
2022-03-28,23:00:00,32.92213,V ugm-3
2022-03-28,24:00:00,35.40467,V ugm-3
2022-03-29,01:00:00,34.39073,V ugm-3
2022-03-29,02:00:00,24.3975,V ugm-3
2022-03-29,03:00:00,21.09013,V ugm-3
2022-03-29,04:00:00,21.85051,V ugm-3
2022-03-29,05:00:00,34.83344,V ugm-3
2022-03-29,06:00:00,38.28397,V ugm-3
2022-03-29,07:00:00,50.32796,V ugm-3
2022-03-29,08:00:00,59.41938,V ugm-3
2022-03-29,09:00:00,51.38559,V ugm-3
2022-03-29,10:00:00,38.30305,V ugm-3
2022-03-29,11:00:00,22.25571,V ugm-3
2022-03-29,12:00:00,20.71987,V ugm-3
2022-03-29,13:00:00,30.21963,V ugm-3
2022-03-29,14:00:00,36.00812,V ugm-3
2022-03-29,15:00:00,34.04315,V ugm-3
2022-03-29,16:00:00,39.88478,V ugm-3
2022-03-29,17:00:00,37.41042,V ugm-3
2022-03-29,18:00:00,40.62062,V ugm-3
2022-03-29,19:00:00,38.08611,V ugm-3
2022-03-29,20:00:00,32.56382,V ugm-3
2022-03-29,21:00:00,31.63324,V ugm-3
2022-03-29,22:00:00,44.03648,V ugm-3
2022-03-29,23:00:00,28.4311,V ugm-3
2022-03-29,24:00:00,27.7571,V ugm-3
2022-03-30,01:00:00,13.37154,V ugm-3
2022-03-30,02:00:00,17.57732,V ugm-3
2022-03-30,03:00:00,17.57697,V ugm-3
2022-03-30,04:00:00,21.60966,V ugm-3
2022-03-30,05:00:00,34.32326,V ugm-3
2022-03-30,06:00:00,42.12439,V ugm-3
2022-03-30,07:00:00,38.87002,V ugm-3
2022-03-30,08:00:00,35.09067,V ugm-3
2022-03-30,09:00:00,41.33398,V ugm-3
2022-03-30,10:00:00,41.43102,V ugm-3
2022-03-30,11:00:00,No data,V ugm-3
2022-03-30,12:00:00,No data,V ugm-3
2022-03-30,13:00:00,No data,V ugm-3
2022-03-30,14:00:00,No data,V ugm-3
2022-03-30,15:00:00,No data,V ugm-3
2022-03-30,16:00:00,No data,V ugm-3
2022-03-30,17:00:00,No data,V ugm-3
2022-03-30,18:00:00,No data,V ugm-3
2022-03-30,19:00:00,No data,V ugm-3
2022-03-30,20:00:00,No data,V ugm-3
2022-03-30,21:00:00,No data,V ugm-3
2022-03-30,22:00:00,No data,V ugm-3
2022-03-30,23:00:00,No data,V ugm-3
2022-03-30,24:00:00,No data,V ugm-3
2022-03-31,01:00:00,No data,V ugm-3
2022-03-31,02:00:00,No data,V ugm-3
2022-03-31,03:00:00,No data,V ugm-3
2022-03-31,04:00:00,No data,V ugm-3
2022-03-31,05:00:00,No data,V ugm-3
2022-03-31,06:00:00,No data,V ugm-3
2022-03-31,07:00:00,No data,V ugm-3
2022-03-31,08:00:00,No data,V ugm-3
2022-03-31,09:00:00,No data,V ugm-3
2022-03-31,10:00:00,No data,V ugm-3
2022-03-31,11:00:00,No data,V ugm-3
2022-03-31,12:00:00,No data,V ugm-3
2022-03-31,13:00:00,No data,V ugm-3
2022-03-31,14:00:00,No data,V ugm-3
2022-03-31,15:00:00,No data,V ugm-3
2022-03-31,16:00:00,No data,V ugm-3
2022-03-31,17:00:00,23.13355,V ugm-3
2022-03-31,18:00:00,24.98629,V ugm-3
2022-03-31,19:00:00,25.95298,V ugm-3
2022-03-31,20:00:00,22.66659,V ugm-3
2022-03-31,21:00:00,24.98642,V ugm-3
2022-03-31,22:00:00,27.98284,V ugm-3
2022-03-31,23:00:00,20.20176,V ugm-3
2022-03-31,24:00:00,16.9154,V ugm-3
2022-04-01,01:00:00,12.68603,V ugm-3
2022-04-01,02:00:00,14.56301,V ugm-3
2022-04-01,03:00:00,13.98043,V ugm-3
2022-04-01,04:00:00,11.89323,V ugm-3
2022-04-01,05:00:00,17.23304,V ugm-3
2022-04-01,06:00:00,35.96982,V ugm-3
2022-04-01,07:00:00,57.52094,V ugm-3
2022-04-01,08:00:00,52.76335,V ugm-3
2022-04-01,09:00:00,32.0369,V ugm-3
2022-04-01,10:00:00,No data,V ugm-3
2022-04-01,11:00:00,No data,V ugm-3
2022-04-01,12:00:00,23.20257,V ugm-3
2022-04-01,13:00:00,24.46486,V ugm-3
2022-04-01,14:00:00,19.75628,V ugm-3
2022-04-01,15:00:00,20.77506,V ugm-3
2022-04-01,16:00:00,23.25061,V ugm-3
2022-04-01,17:00:00,24.51327,V ugm-3
2022-04-01,18:00:00,27.42647,V ugm-3
2022-04-01,19:00:00,29.80541,V ugm-3
2022-04-01,20:00:00,29.27178,V ugm-3
2022-04-01,21:00:00,19.85442,V ugm-3
2022-04-01,22:00:00,21.65059,V ugm-3
2022-04-01,23:00:00,56.64939,V ugm-3
2022-04-01,24:00:00,67.47311,V ugm-3
2022-04-02,01:00:00,55.64492,V ugm-3
2022-04-02,02:00:00,54.47569,V ugm-3
2022-04-02,03:00:00,39.78521,V ugm-3
2022-04-02,04:00:00,48.65704,V ugm-3
2022-04-02,05:00:00,50.26714,V ugm-3
2022-04-02,06:00:00,56.74898,V ugm-3
2022-04-02,07:00:00,58.69398,V ugm-3
2022-04-02,08:00:00,54.0119,V ugm-3
2022-04-02,09:00:00,46.94511,V ugm-3
2022-04-02,10:00:00,24.47342,V ugm-3
2022-04-02,11:00:00,14.2848,V ugm-3
2022-04-02,12:00:00,20.47649,V ugm-3
2022-04-02,13:00:00,20.28186,V ugm-3
2022-04-02,14:00:00,24.66877,V ugm-3
2022-04-02,15:00:00,21.45161,V ugm-3
2022-04-02,16:00:00,31.93311,V ugm-3
2022-04-02,17:00:00,24.8649,V ugm-3
2022-04-02,18:00:00,30.37405,V ugm-3
2022-04-02,19:00:00,35.39673,V ugm-3
2022-04-02,20:00:00,35.49511,V ugm-3
2022-04-02,21:00:00,55.7287,V ugm-3
2022-04-02,22:00:00,68.5989,V ugm-3
2022-04-02,23:00:00,75.46853,V ugm-3
2022-04-02,24:00:00,71.1311,V ugm-3
2022-04-03,01:00:00,71.02932,V ugm-3
2022-04-03,02:00:00,75.06081,V ugm-3
2022-04-03,03:00:00,58.85116,V ugm-3
2022-04-03,04:00:00,51.36397,V ugm-3
2022-04-03,05:00:00,44.51276,V ugm-3
2022-04-03,06:00:00,38.34432,V ugm-3
2022-04-03,07:00:00,46.51903,V ugm-3
2022-04-03,08:00:00,46.56423,V ugm-3
2022-04-03,09:00:00,46.31386,V ugm-3
2022-04-03,10:00:00,35.34874,V ugm-3
2022-04-03,11:00:00,31.77804,V ugm-3
2022-04-03,12:00:00,15.37531,V ugm-3
2022-04-03,13:00:00,10.96822,V ugm-3
2022-04-03,14:00:00,11.5559,V ugm-3
2022-04-03,15:00:00,9.54824,V ugm-3
2022-04-03,16:00:00,10.47899,V ugm-3
2022-04-03,17:00:00,11.31161,V ugm-3
2022-04-03,18:00:00,12.24234,V ugm-3
2022-04-03,19:00:00,15.47489,V ugm-3
2022-04-03,20:00:00,17.28694,V ugm-3
2022-04-03,21:00:00,29.38191,V ugm-3
2022-04-03,22:00:00,33.055,V ugm-3
2022-04-03,23:00:00,27.5211,V ugm-3
2022-04-03,24:00:00,17.82533,V ugm-3
2022-04-04,01:00:00,16.06667,V ugm-3
2022-04-04,02:00:00,24.13228,V ugm-3
2022-04-04,03:00:00,19.03424,V ugm-3
2022-04-04,04:00:00,10.91897,V ugm-3
2022-04-04,05:00:00,13.77147,V ugm-3
2022-04-04,06:00:00,16.18066,V ugm-3
2022-04-04,07:00:00,21.93436,V ugm-3
2022-04-04,08:00:00,25.37641,V ugm-3
2022-04-04,09:00:00,20.16391,V ugm-3
2022-04-04,10:00:00,21.44181,V ugm-3
2022-04-04,11:00:00,21.83523,V ugm-3
2022-04-04,12:00:00,20.50731,V ugm-3
2022-04-04,13:00:00,20.35934,V ugm-3
2022-04-04,14:00:00,16.72023,V ugm-3
2022-04-04,15:00:00,16.57263,V ugm-3
2022-04-04,16:00:00,20.16221,V ugm-3
2022-04-04,17:00:00,20.11427,V ugm-3
2022-04-04,18:00:00,25.67254,V ugm-3
2022-04-04,19:00:00,18.44311,V ugm-3
2022-04-04,20:00:00,15.59011,V ugm-3
2022-04-04,21:00:00,11.80369,V ugm-3
2022-04-04,22:00:00,10.96761,V ugm-3
2022-04-04,23:00:00,11.01664,V ugm-3
2022-04-04,24:00:00,7.03309,V ugm-3
2022-04-05,01:00:00,6.78309,V ugm-3
2022-04-05,02:00:00,6.98132,V ugm-3
2022-04-05,03:00:00,6.47096,V ugm-3
2022-04-05,04:00:00,8.1012,V ugm-3
2022-04-05,05:00:00,9.23726,V ugm-3
2022-04-05,06:00:00,18.42435,V ugm-3
2022-04-05,07:00:00,24.74572,V ugm-3
2022-04-05,08:00:00,26.8208,V ugm-3
2022-04-05,09:00:00,22.67116,V ugm-3
2022-04-05,10:00:00,22.375,V ugm-3
2022-04-05,11:00:00,21.28701,V ugm-3
2022-04-05,12:00:00,20.10134,V ugm-3
2022-04-05,13:00:00,No data,V ugm-3
2022-04-05,14:00:00,17.28543,V ugm-3
2022-04-05,15:00:00,15.65616,V ugm-3
2022-04-05,16:00:00,18.81835,V ugm-3
2022-04-05,17:00:00,18.22659,V ugm-3
2022-04-05,18:00:00,25.73485,V ugm-3
2022-04-05,19:00:00,26.57541,V ugm-3
2022-04-05,20:00:00,23.46308,V ugm-3
2022-04-05,21:00:00,31.71219,V ugm-3
2022-04-05,22:00:00,26.03152,V ugm-3
2022-04-05,23:00:00,21.63436,V ugm-3
2022-04-05,24:00:00,18.37515,V ugm-3
2022-04-06,01:00:00,23.01423,V ugm-3
2022-04-06,02:00:00,10.25204,V ugm-3
2022-04-06,03:00:00,17.06451,V ugm-3
2022-04-06,04:00:00,23.11609,V ugm-3
2022-04-06,05:00:00,29.86163,V ugm-3
2022-04-06,06:00:00,25.24863,V ugm-3
2022-04-06,07:00:00,40.57326,V ugm-3
2022-04-06,08:00:00,46.37031,V ugm-3
2022-04-06,09:00:00,32.13648,V ugm-3
2022-04-06,10:00:00,38.88257,V ugm-3
2022-04-06,11:00:00,33.72538,V ugm-3
2022-04-06,12:00:00,27.07735,V ugm-3
2022-04-06,13:00:00,29.01302,V ugm-3
2022-04-06,14:00:00,23.36159,V ugm-3
2022-04-06,15:00:00,23.85602,V ugm-3
2022-04-06,16:00:00,22.22077,V ugm-3
2022-04-06,17:00:00,28.17238,V ugm-3
2022-04-06,18:00:00,27.13227,V ugm-3
2022-04-06,19:00:00,21.62674,V ugm-3
2022-04-06,20:00:00,19.64308,V ugm-3
2022-04-06,21:00:00,22.91677,V ugm-3
2022-04-06,22:00:00,19.34518,V ugm-3
2022-04-06,23:00:00,18.65016,V ugm-3
2022-04-06,24:00:00,15.37722,V ugm-3
2022-04-07,01:00:00,14.74442,V ugm-3
2022-04-07,02:00:00,10.2949,V ugm-3
2022-04-07,03:00:00,8.66762,V ugm-3
2022-04-07,04:00:00,8.46813,V ugm-3
2022-04-07,05:00:00,9.7636,V ugm-3
2022-04-07,06:00:00,11.85564,V ugm-3
2022-04-07,07:00:00,15.69022,V ugm-3
2022-04-07,08:00:00,18.82741,V ugm-3
2022-04-07,09:00:00,18.82809,V ugm-3
2022-04-07,10:00:00,14.29317,V ugm-3
2022-04-07,11:00:00,15.24041,V ugm-3
2022-04-07,12:00:00,14.09469,V ugm-3
2022-04-07,13:00:00,12.65069,V ugm-3
2022-04-07,14:00:00,16.03732,V ugm-3
2022-04-07,15:00:00,19.32468,V ugm-3
2022-04-07,16:00:00,22.961,V ugm-3
2022-04-07,17:00:00,22.76265,V ugm-3
2022-04-07,18:00:00,19.52602,V ugm-3
2022-04-07,19:00:00,21.42043,V ugm-3
2022-04-07,20:00:00,30.08826,V ugm-3
2022-04-07,21:00:00,25.15722,V ugm-3
2022-04-07,22:00:00,28.54453,V ugm-3
2022-04-07,23:00:00,31.98186,V ugm-3
2022-04-07,24:00:00,18.48213,V ugm-3
2022-04-08,01:00:00,24.34579,V ugm-3
2022-04-08,02:00:00,29.88189,V ugm-3
2022-04-08,03:00:00,29.96482,V ugm-3
2022-04-08,04:00:00,43.52163,V ugm-3
2022-04-08,05:00:00,59.05856,V ugm-3
2022-04-08,06:00:00,76.51422,V ugm-3
2022-04-08,07:00:00,71.97545,V ugm-3
2022-04-08,08:00:00,67.395,V ugm-3
2022-04-08,09:00:00,40.90632,V ugm-3
2022-04-08,10:00:00,25.95495,V ugm-3
2022-04-08,11:00:00,19.65507,V ugm-3
2022-04-08,12:00:00,17.65528,V ugm-3
2022-04-08,13:00:00,14.25437,V ugm-3
2022-04-08,14:00:00,17.80578,V ugm-3
2022-04-08,15:00:00,20.00771,V ugm-3
2022-04-08,16:00:00,25.05935,V ugm-3
2022-04-08,17:00:00,36.71318,V ugm-3
2022-04-08,18:00:00,35.01348,V ugm-3
2022-04-08,19:00:00,31.66384,V ugm-3
2022-04-08,20:00:00,50.02264,V ugm-3
2022-04-08,21:00:00,53.82482,V ugm-3
2022-04-08,22:00:00,60.72639,V ugm-3
2022-04-08,23:00:00,66.87623,V ugm-3
2022-04-08,24:00:00,64.92737,V ugm-3
2022-04-09,01:00:00,61.94222,V ugm-3
2022-04-09,02:00:00,65.34605,V ugm-3
2022-04-09,03:00:00,60.35741,V ugm-3
2022-04-09,04:00:00,56.33311,V ugm-3
2022-04-09,05:00:00,60.311,V ugm-3
2022-04-09,06:00:00,61.92041,V ugm-3
2022-04-09,07:00:00,59.4099,V ugm-3
2022-04-09,08:00:00,45.24632,V ugm-3
2022-04-09,09:00:00,21.74644,V ugm-3
2022-04-09,10:00:00,14.06268,V ugm-3
2022-04-09,11:00:00,12.35548,V ugm-3
2022-04-09,12:00:00,10.8485,V ugm-3
2022-04-09,13:00:00,19.13562,V ugm-3
2022-04-09,14:00:00,13.00759,V ugm-3
2022-04-09,15:00:00,12.85804,V ugm-3
2022-04-09,16:00:00,16.97537,V ugm-3
2022-04-09,17:00:00,17.42859,V ugm-3
2022-04-09,18:00:00,16.87746,V ugm-3
2022-04-09,19:00:00,14.46666,V ugm-3
2022-04-09,20:00:00,19.69164,V ugm-3
2022-04-09,21:00:00,27.07601,V ugm-3
2022-04-09,22:00:00,37.32374,V ugm-3
2022-04-09,23:00:00,63.04012,V ugm-3
2022-04-09,24:00:00,75.34324,V ugm-3
2022-04-10,01:00:00,79.93033,V ugm-3
2022-04-10,02:00:00,68.46051,V ugm-3
2022-04-10,03:00:00,58.96245,V ugm-3
2022-04-10,04:00:00,56.0864,V ugm-3
2022-04-10,05:00:00,49.7825,V ugm-3
2022-04-10,06:00:00,49.12358,V ugm-3
2022-04-10,07:00:00,47.30235,V ugm-3
2022-04-10,08:00:00,51.47954,V ugm-3
2022-04-10,09:00:00,34.39343,V ugm-3
2022-04-10,10:00:00,25.62059,V ugm-3
2022-04-10,11:00:00,18.71135,V ugm-3
2022-04-10,12:00:00,17.85403,V ugm-3
2022-04-10,13:00:00,16.59338,V ugm-3
2022-04-10,14:00:00,20.12397,V ugm-3
2022-04-10,15:00:00,21.3858,V ugm-3
2022-04-10,16:00:00,21.43618,V ugm-3
2022-04-10,17:00:00,22.04223,V ugm-3
2022-04-10,18:00:00,25.37171,V ugm-3
2022-04-10,19:00:00,27.33947,V ugm-3
2022-04-10,20:00:00,52.66114,V ugm-3
2022-04-10,21:00:00,46.10305,V ugm-3
2022-04-10,22:00:00,50.7932,V ugm-3
2022-04-10,23:00:00,48.62438,V ugm-3
2022-04-10,24:00:00,39.34474,V ugm-3
2022-04-11,01:00:00,27.14893,V ugm-3
2022-04-11,02:00:00,25.25802,V ugm-3
2022-04-11,03:00:00,21.78,V ugm-3
2022-04-11,04:00:00,26.38912,V ugm-3
2022-04-11,05:00:00,39.40591,V ugm-3
2022-04-11,06:00:00,48.47101,V ugm-3
2022-04-11,07:00:00,66.8993,V ugm-3
2022-04-11,08:00:00,57.32653,V ugm-3
2022-04-11,09:00:00,54.08794,V ugm-3
2022-04-11,10:00:00,40.86968,V ugm-3
2022-04-11,11:00:00,32.86746,V ugm-3
2022-04-11,12:00:00,29.22098,V ugm-3
2022-04-11,13:00:00,29.27253,V ugm-3
2022-04-11,14:00:00,31.70269,V ugm-3
2022-04-11,15:00:00,36.97081,V ugm-3
2022-04-11,16:00:00,44.72213,V ugm-3
2022-04-11,17:00:00,43.10081,V ugm-3
2022-04-11,18:00:00,53.17884,V ugm-3
2022-04-11,19:00:00,39.55683,V ugm-3
2022-04-11,20:00:00,45.23002,V ugm-3
2022-04-11,21:00:00,31.90936,V ugm-3
2022-04-11,22:00:00,26.38844,V ugm-3
2022-04-11,23:00:00,27.4015,V ugm-3
2022-04-11,24:00:00,22.48862,V ugm-3
2022-04-12,01:00:00,22.71709,V ugm-3
2022-04-12,02:00:00,22.10673,V ugm-3
2022-04-12,03:00:00,21.76691,V ugm-3
2022-04-12,04:00:00,18.51266,V ugm-3
2022-04-12,05:00:00,27.71808,V ugm-3
2022-04-12,06:00:00,45.41505,V ugm-3
2022-04-12,07:00:00,54.61655,V ugm-3
2022-04-12,08:00:00,56.80276,V ugm-3
2022-04-12,09:00:00,65.59928,V ugm-3
2022-04-12,10:00:00,71.54593,V ugm-3
2022-04-12,11:00:00,65.49643,V ugm-3
2022-04-12,12:00:00,70.37588,V ugm-3
2022-04-12,13:00:00,58.42759,V ugm-3
2022-04-12,14:00:00,57.81479,V ugm-3
2022-04-12,15:00:00,52.27537,V ugm-3
2022-04-12,16:00:00,54.82168,V ugm-3
2022-04-12,17:00:00,63.40888,V ugm-3
2022-04-12,18:00:00,53.90567,V ugm-3
2022-04-12,19:00:00,45.00804,V ugm-3
2022-04-12,20:00:00,44.4489,V ugm-3
2022-04-12,21:00:00,32.09118,V ugm-3
2022-04-12,22:00:00,30.87107,V ugm-3
2022-04-12,23:00:00,28.83639,V ugm-3
2022-04-12,24:00:00,21.61493,V ugm-3
2022-04-13,01:00:00,17.22674,V ugm-3
2022-04-13,02:00:00,38.26523,V ugm-3
2022-04-13,03:00:00,25.6866,V ugm-3
2022-04-13,04:00:00,24.61429,V ugm-3
2022-04-13,05:00:00,33.397,V ugm-3
2022-04-13,06:00:00,33.19362,V ugm-3
2022-04-13,07:00:00,44.37548,V ugm-3
2022-04-13,08:00:00,56.93126,V ugm-3
2022-04-13,09:00:00,40.79852,V ugm-3
2022-04-13,10:00:00,38.34874,V ugm-3
2022-04-13,11:00:00,30.58819,V ugm-3
2022-04-13,12:00:00,25.43043,V ugm-3
2022-04-13,13:00:00,20.47726,V ugm-3
2022-04-13,14:00:00,18.17933,V ugm-3
2022-04-13,15:00:00,16.69853,V ugm-3
2022-04-13,16:00:00,18.28173,V ugm-3
2022-04-13,17:00:00,17.66897,V ugm-3
2022-04-13,18:00:00,17.26063,V ugm-3
2022-04-13,19:00:00,20.98872,V ugm-3
2022-04-13,20:00:00,25.22778,V ugm-3
2022-04-13,21:00:00,25.07461,V ugm-3
2022-04-13,22:00:00,52.24049,V ugm-3
2022-04-13,23:00:00,79.80656,V ugm-3
2022-04-13,24:00:00,78.4705,V ugm-3
2022-04-14,01:00:00,69.11295,V ugm-3
2022-04-14,02:00:00,55.57858,V ugm-3
2022-04-14,03:00:00,55.26714,V ugm-3
2022-04-14,04:00:00,50.75544,V ugm-3
